country_name_ltn,level,nuts_id,nameSHORT,chart,value2plot
Austria,regional,AT1,East Austria,2,0.3473684210526316
Austria,regional,AT2,South Austria,2,0.42337662337662335
Austria,regional,AT3,West Austria,2,0.34108527131782945
Belgium,regional,BE1,Brussels Region,2,0.25984251968503935
Belgium,regional,BE2,Flemish Region,2,0.25984251968503935
Belgium,regional,BE3,Waloon Region,2,0.2217741935483871
Bulgaria,regional,BG3,North and South-East,2,0.5431754874651811
Bulgaria,regional,BG4,South -West/-Central,2,0.3611111111111111
Croatia,regional,HR02,Pannonian Croatia,2,0.46484375
Croatia,regional,HR03,Adriatic Croatia,2,0.3916349809885932
Croatia,regional,HR05,Zagreb,2,0.3358208955223881
Croatia,regional,HR06,Northern Croatia,2,0.3458333333333333
Cyprus,regional,CY0,Cyprus,2,0.310838445807771
Czechia,regional,CZ01,Prague,2,0.3709677419354839
Czechia,regional,CZ02,Central Bohemia,2,0.38016528925619836
Czechia,regional,CZ03,South-West,2,0.376
Czechia,regional,CZ04,North-West,2,0.38235294117647056
Czechia,regional,CZ05,North-East,2,0.3937007874015748
Czechia,regional,CZ06,South-East,2,0.352
Czechia,regional,CZ07,Central Moravia,2,0.4596774193548387
Czechia,regional,CZ08,Moravian Silesia,2,0.3669724770642202
Denmark,regional,DK01,Capital (region),2,0.3333333333333333
Denmark,regional,DK02,Zealand,2,0.392
Denmark,regional,DK03,South Denmark,2,0.37453183520599254
Denmark,regional,DK04,Central Jutland,2,0.3724696356275304
Denmark,regional,DK05,North Jutland,2,0.31950207468879666
Estonia,regional,EE0,Estonia,2,0.15157116451016636
Finland,regional,FI19,West Finland,2,0.3951048951048951
Finland,regional,FI1B,Helsinki-Uusimaa,2,0.45228215767634855
Finland,regional,FI1C,South Finland,2,0.45394736842105265
Finland,regional,FI1D,North and East Finland,2,0.48846153846153845
France,regional,FR1,Île-de-France,2,0.2625
France,regional,FRB,Centre-Val de Loire,2,0.20816326530612245
France,regional,FRC,Burgundy-Franche-Comté,2,0.17842323651452283
France,regional,FRD,Normandy,2,0.1865079365079365
France,regional,FRE,Hauts-de-France,2,0.25096525096525096
France,regional,FRF,Grand Est,2,0.20155038759689922
France,regional,FRG,Loire Region,2,0.1630901287553648
France,regional,FRH,Brittany ,2,0.1722689075630252
France,regional,FRI,New Aquitaine,2,0.2235294117647059
France,regional,FRJ,Occitania,2,0.19166666666666668
France,regional,FRK,Auvergne-Rhône-Alpes,2,0.17427385892116182
France,regional,FRL,PACA,2,0.20152091254752852
France,regional,FRM,Corsica ,2,0.1919191919191919
Germany,regional,DE1,Baden-Württemberg,2,0.44933920704845814
Germany,regional,DE2,Bavaria,2,0.4806201550387597
Germany,regional,DE3,Berlin,2,0.44656488549618323
Germany,regional,DE4,Brandenburg,2,0.4624505928853755
Germany,regional,DE5,Bremen,2,0.34868421052631576
Germany,regional,DE6,Hamburg,2,0.47035573122529645
Germany,regional,DE7,Hessen,2,0.4746376811594203
Germany,regional,DE8,Mecklenburg-Vorpommern,2,0.37407407407407406
Germany,regional,DE9,Lower Saxony,2,0.44360902255639095
Germany,regional,DEA,North Rhine-Westphalia,2,0.41568627450980394
Germany,regional,DEB,Rhineland-Palatinate,2,0.3829787234042553
Germany,regional,DEC,Saarland,2,0.4308300395256917
Germany,regional,DED,Saxony,2,0.456
Germany,regional,DEE,Saxony-Anhalt,2,0.496
Germany,regional,DEF,Schleswig-Holstein,2,0.4959677419354839
Germany,regional,DEG,Thuringia,2,0.5136186770428015
Greece,regional,EL3,Attica,2,0.43410852713178294
Greece,regional,EL4,"Aegean Islands, Crete",2,0.3146551724137931
Greece,regional,EL5,North Greece,2,0.6162361623616236
Greece,regional,EL6,Central Greece,2,0.5601659751037344
Hungary,regional,HU1,Central Hungary,2,0.1843137254901961
Hungary,regional,HU2,Transdanubia ,2,0.1702127659574468
Hungary,regional,HU3,Great Plain and North,2,0.21921182266009853
Ireland,regional,IE04,Northern and Western,2,0.26857142857142857
Ireland,regional,IE05,Southern,2,0.2638888888888889
Ireland,regional,IE06,Eastern and Midland,2,0.28
Italy,regional,ITC,North-West,2,0.26616915422885573
Italy,regional,ITF,South,2,0.3159340659340659
Italy,regional,ITG,Islands,2,0.31413612565445026
Italy,regional,ITH,North-East,2,0.18974358974358974
Italy,regional,ITI,Centre,2,0.25396825396825395
Latvia,regional,LV00,Latvia,2,0.44554455445544555
Lithuania,regional,LT01,Capital Region,2,0.36363636363636365
Lithuania,regional,LT02,Central/Western Region,2,0.3002680965147453
Luxembourg,regional,LU00,Luxembourg,2,0.2823920265780731
Malta,regional,MT00,Malta,2,0.37751004016064255
Netherlands,regional,NL1,North Netherlands,2,0.3761194029850746
Netherlands,regional,NL2,East Netherlands,2,0.4086294416243655
Netherlands,regional,NL3,West Netherlands,2,0.36476426799007444
Netherlands,regional,NL4,South Netherlands,2,0.36061381074168797
Poland,regional,PL2,Southern,2,0.45429362880886426
Poland,regional,PL4,North-Western,2,0.582716049382716
Poland,regional,PL5,South-Western,2,0.4794520547945205
Poland,regional,PL6,Northern,2,0.4772117962466488
Poland,regional,PL7,Central,2,0.37597911227154046
Poland,regional,PL8,Eastern,2,0.6380208333333334
Poland,regional,PL9,Mazowieckie,2,0.5660377358490566
Portugal,regional,PT1,Continental Portugal,2,0.44074074074074077
Portugal,regional,PT2,Azores,2,0.37254901960784315
Portugal,regional,PT3,Madeira,2,0.5703125
Romania,regional,RO1,Macroregion One,2,0.5892351274787535
Romania,regional,RO2,Macroregion Two,2,0.6911392405063291
Romania,regional,RO3,Macroregion Three,2,0.582010582010582
Romania,regional,RO4,Macroregion Four,2,0.4918918918918919
Slovakia,regional,SK01,Bratislava,2,0.39603960396039606
Slovakia,regional,SK02,West Slovakia,2,0.3980263157894737
Slovakia,regional,SK03,Central Slovakia,2,0.3941368078175896
Slovakia,regional,SK04,East Slovakia,2,0.44029850746268656
Slovenia,regional,SI03,East Slovenia,2,0.4344569288389513
Slovenia,regional,SI04,West Slovenia,2,0.38247011952191234
Spain,regional,ES1,North-West,2,0.24497991967871485
Spain,regional,ES2,North-East,2,0.1902834008097166
Spain,regional,ES3,Madrid,2,0.23228346456692914
Spain,regional,ES4,Centre,2,0.2890625
Spain,regional,ES5,East,2,0.2840909090909091
Spain,regional,ES6,South,2,0.2692307692307692
Spain,regional,ES7,Canary Islands,2,0.2916666666666667
Sweden,regional,SE1,Eastern Sweden,2,0.3763837638376384
Sweden,regional,SE2,Southern Sweden,2,0.37404580152671757
Sweden,regional,SE3,Northern Sweden,2,0.3675889328063241
Austria,regional,AT1,East Austria,3,0.40789473684210525
Austria,regional,AT2,South Austria,3,0.5520833333333334
Austria,regional,AT3,West Austria,3,0.4793814432989691
Belgium,regional,BE1,Brussels Region,3,0.36470588235294116
Belgium,regional,BE2,Flemish Region,3,0.3137254901960784
Belgium,regional,BE3,Waloon Region,3,0.30612244897959184
Bulgaria,regional,BG3,North and South-East,3,0.6145251396648045
Bulgaria,regional,BG4,South -West/-Central,3,0.5027777777777778
Croatia,regional,HR02,Pannonian Croatia,3,0.40625
Croatia,regional,HR03,Adriatic Croatia,3,0.3916349809885932
Croatia,regional,HR05,Zagreb,3,0.3619402985074627
Croatia,regional,HR06,Northern Croatia,3,0.3514644351464435
Cyprus,regional,CY0,Cyprus,3,0.45194274028629855
Czechia,regional,CZ01,Prague,3,0.4365079365079365
Czechia,regional,CZ02,Central Bohemia,3,0.47540983606557374
Czechia,regional,CZ03,South-West,3,0.3968253968253968
Czechia,regional,CZ04,North-West,3,0.4264705882352941
Czechia,regional,CZ05,North-East,3,0.4330708661417323
Czechia,regional,CZ06,South-East,3,0.384
Czechia,regional,CZ07,Central Moravia,3,0.49193548387096775
Czechia,regional,CZ08,Moravian Silesia,3,0.5
Denmark,regional,DK01,Capital (region),3,0.41015625
Denmark,regional,DK02,Zealand,3,0.364
Denmark,regional,DK03,South Denmark,3,0.4044943820224719
Denmark,regional,DK04,Central Jutland,3,0.3943089430894309
Denmark,regional,DK05,North Jutland,3,0.3029045643153527
Estonia,regional,EE0,Estonia,3,0.25693160813308685
Finland,regional,FI19,West Finland,3,0.47735191637630664
Finland,regional,FI1B,Helsinki-Uusimaa,3,0.46887966804979253
Finland,regional,FI1C,South Finland,3,0.46710526315789475
Finland,regional,FI1D,North and East Finland,3,0.4846153846153846
France,regional,FR1,Île-de-France,3,0.34297520661157027
France,regional,FRB,Centre-Val de Loire,3,0.23673469387755103
France,regional,FRC,Burgundy-Franche-Comté,3,0.30165289256198347
France,regional,FRD,Normandy,3,0.24603174603174602
France,regional,FRE,Hauts-de-France,3,0.3076923076923077
France,regional,FRF,Grand Est,3,0.3088803088803089
France,regional,FRG,Loire Region,3,0.24892703862660945
France,regional,FRH,Brittany ,3,0.25210084033613445
France,regional,FRI,New Aquitaine,3,0.2992125984251969
France,regional,FRJ,Occitania,3,0.26141078838174275
France,regional,FRK,Auvergne-Rhône-Alpes,3,0.2946058091286307
France,regional,FRL,PACA,3,0.30038022813688214
France,regional,FRM,Corsica ,3,0.32323232323232326
Germany,regional,DE1,Baden-Württemberg,3,0.5087719298245614
Germany,regional,DE2,Bavaria,3,0.5155038759689923
Germany,regional,DE3,Berlin,3,0.5741444866920152
Germany,regional,DE4,Brandenburg,3,0.5296442687747036
Germany,regional,DE5,Bremen,3,0.45394736842105265
Germany,regional,DE6,Hamburg,3,0.4980237154150198
Germany,regional,DE7,Hessen,3,0.5
Germany,regional,DE8,Mecklenburg-Vorpommern,3,0.4797047970479705
Germany,regional,DE9,Lower Saxony,3,0.5168539325842697
Germany,regional,DEA,North Rhine-Westphalia,3,0.5098039215686274
Germany,regional,DEB,Rhineland-Palatinate,3,0.4840989399293286
Germany,regional,DEC,Saarland,3,0.5238095238095238
Germany,regional,DED,Saxony,3,0.5219123505976095
Germany,regional,DEE,Saxony-Anhalt,3,0.5261044176706827
Germany,regional,DEF,Schleswig-Holstein,3,0.512
Germany,regional,DEG,Thuringia,3,0.5866141732283464
Greece,regional,EL3,Attica,3,0.5116279069767442
Greece,regional,EL4,"Aegean Islands, Crete",3,0.44396551724137934
Greece,regional,EL5,North Greece,3,0.6102941176470589
Greece,regional,EL6,Central Greece,3,0.6804979253112033
Hungary,regional,HU1,Central Hungary,3,0.2627450980392157
Hungary,regional,HU2,Transdanubia ,3,0.2425531914893617
Hungary,regional,HU3,Great Plain and North,3,0.3022113022113022
Ireland,regional,IE04,Northern and Western,3,0.3657142857142857
Ireland,regional,IE05,Southern,3,0.46296296296296297
Ireland,regional,IE06,Eastern and Midland,3,0.36
Italy,regional,ITC,North-West,3,0.31592039800995025
Italy,regional,ITF,South,3,0.3774104683195592
Italy,regional,ITG,Islands,3,0.3854166666666667
Italy,regional,ITH,North-East,3,0.2809278350515464
Italy,regional,ITI,Centre,3,0.34574468085106386
Latvia,regional,LV00,Latvia,3,0.45544554455445546
Lithuania,regional,LT01,Capital Region,3,0.4946524064171123
Lithuania,regional,LT02,Central/Western Region,3,0.4316353887399464
Luxembourg,regional,LU00,Luxembourg,3,0.36423841059602646
Malta,regional,MT00,Malta,3,0.6
Netherlands,regional,NL1,North Netherlands,3,0.41964285714285715
Netherlands,regional,NL2,East Netherlands,3,0.4962025316455696
Netherlands,regional,NL3,West Netherlands,3,0.44776119402985076
Netherlands,regional,NL4,South Netherlands,3,0.45384615384615384
Poland,regional,PL2,Southern,3,0.45454545454545453
Poland,regional,PL4,North-Western,3,0.5481481481481482
Poland,regional,PL5,South-Western,3,0.4958904109589041
Poland,regional,PL6,Northern,3,0.4477211796246649
Poland,regional,PL7,Central,3,0.42297650130548303
Poland,regional,PL8,Eastern,3,0.6380208333333334
Poland,regional,PL9,Mazowieckie,3,0.6226415094339622
Portugal,regional,PT1,Continental Portugal,3,0.4148148148148148
Portugal,regional,PT2,Azores,3,0.36328125
Portugal,regional,PT3,Madeira,3,0.515625
Romania,regional,RO1,Macroregion One,3,0.5213675213675214
Romania,regional,RO2,Macroregion Two,3,0.6269035532994924
Romania,regional,RO3,Macroregion Three,3,0.5873015873015873
Romania,regional,RO4,Macroregion Four,3,0.3575268817204301
Slovakia,regional,SK01,Bratislava,3,0.400990099009901
Slovakia,regional,SK02,West Slovakia,3,0.4271523178807947
Slovakia,regional,SK03,Central Slovakia,3,0.4025974025974026
Slovakia,regional,SK04,East Slovakia,3,0.4157303370786517
Slovenia,regional,SI03,East Slovenia,3,0.39925373134328357
Slovenia,regional,SI04,West Slovenia,3,0.3745019920318725
Spain,regional,ES1,North-West,3,0.3654618473895582
Spain,regional,ES2,North-East,3,0.291497975708502
Spain,regional,ES3,Madrid,3,0.30708661417322836
Spain,regional,ES4,Centre,3,0.35546875
Spain,regional,ES5,East,3,0.35984848484848486
Spain,regional,ES6,South,3,0.36153846153846153
Spain,regional,ES7,Canary Islands,3,0.3651452282157676
Sweden,regional,SE1,Eastern Sweden,3,0.37407407407407406
Sweden,regional,SE2,Southern Sweden,3,0.3931297709923664
Sweden,regional,SE3,Northern Sweden,3,0.383399209486166
Austria,regional,AT1,East Austria,5,0.4
Austria,regional,AT2,South Austria,5,0.45430809399477806
Austria,regional,AT3,West Austria,5,0.45219638242894056
Belgium,regional,BE1,Brussels Region,5,0.45703125
Belgium,regional,BE2,Flemish Region,5,0.4251968503937008
Belgium,regional,BE3,Waloon Region,5,0.4796747967479675
Bulgaria,regional,BG3,North and South-East,5,0.6016713091922006
Bulgaria,regional,BG4,South -West/-Central,5,0.4134078212290503
Croatia,regional,HR02,Pannonian Croatia,5,0.3438735177865613
Croatia,regional,HR03,Adriatic Croatia,5,0.2813688212927757
Croatia,regional,HR05,Zagreb,5,0.26765799256505574
Croatia,regional,HR06,Northern Croatia,5,0.23430962343096234
Cyprus,regional,CY0,Cyprus,5,0.2219959266802444
Czechia,regional,CZ01,Prague,5,0.328
Czechia,regional,CZ02,Central Bohemia,5,0.3333333333333333
Czechia,regional,CZ03,South-West,5,0.4
Czechia,regional,CZ04,North-West,5,0.3037037037037037
Czechia,regional,CZ05,North-East,5,0.3700787401574803
Czechia,regional,CZ06,South-East,5,0.21951219512195122
Czechia,regional,CZ07,Central Moravia,5,0.3790322580645161
Czechia,regional,CZ08,Moravian Silesia,5,0.3611111111111111
Denmark,regional,DK01,Capital (region),5,0.4823529411764706
Denmark,regional,DK02,Zealand,5,0.48
Denmark,regional,DK03,South Denmark,5,0.462406015037594
Denmark,regional,DK04,Central Jutland,5,0.5102040816326531
Denmark,regional,DK05,North Jutland,5,0.43983402489626555
Estonia,regional,EE0,Estonia,5,0.22735674676524953
Finland,regional,FI19,West Finland,5,0.5226480836236934
Finland,regional,FI1B,Helsinki-Uusimaa,5,0.5311203319502075
Finland,regional,FI1C,South Finland,5,0.555921052631579
Finland,regional,FI1D,North and East Finland,5,0.5692307692307692
France,regional,FR1,Île-de-France,5,0.5495867768595041
France,regional,FRB,Centre-Val de Loire,5,0.5081967213114754
France,regional,FRC,Burgundy-Franche-Comté,5,0.4793388429752066
France,regional,FRD,Normandy,5,0.5238095238095238
France,regional,FRE,Hauts-de-France,5,0.5230769230769231
France,regional,FRF,Grand Est,5,0.49224806201550386
France,regional,FRG,Loire Region,5,0.45064377682403434
France,regional,FRH,Brittany ,5,0.47058823529411764
France,regional,FRI,New Aquitaine,5,0.4980392156862745
France,regional,FRJ,Occitania,5,0.5355648535564853
France,regional,FRK,Auvergne-Rhône-Alpes,5,0.45
France,regional,FRL,PACA,5,0.5343511450381679
France,regional,FRM,Corsica ,5,0.5204081632653061
Germany,regional,DE1,Baden-Württemberg,5,0.44298245614035087
Germany,regional,DE2,Bavaria,5,0.4785992217898833
Germany,regional,DE3,Berlin,5,0.5817490494296578
Germany,regional,DE4,Brandenburg,5,0.4901185770750988
Germany,regional,DE5,Bremen,5,0.47368421052631576
Germany,regional,DE6,Hamburg,5,0.549407114624506
Germany,regional,DE7,Hessen,5,0.5345454545454545
Germany,regional,DE8,Mecklenburg-Vorpommern,5,0.46863468634686345
Germany,regional,DE9,Lower Saxony,5,0.49063670411985016
Germany,regional,DEA,North Rhine-Westphalia,5,0.5411764705882353
Germany,regional,DEB,Rhineland-Palatinate,5,0.4628975265017668
Germany,regional,DEC,Saarland,5,0.5177865612648221
Germany,regional,DED,Saxony,5,0.46613545816733065
Germany,regional,DEE,Saxony-Anhalt,5,0.512
Germany,regional,DEF,Schleswig-Holstein,5,0.5863453815261044
Germany,regional,DEG,Thuringia,5,0.51953125
Greece,regional,EL3,Attica,5,0.29457364341085274
Greece,regional,EL4,"Aegean Islands, Crete",5,0.12987012987012986
Greece,regional,EL5,North Greece,5,0.31365313653136534
Greece,regional,EL6,Central Greece,5,0.21991701244813278
Hungary,regional,HU1,Central Hungary,5,0.19291338582677164
Hungary,regional,HU2,Transdanubia ,5,0.2094017094017094
Hungary,regional,HU3,Great Plain and North,5,0.2561576354679803
Ireland,regional,IE04,Northern and Western,5,0.4228571428571429
Ireland,regional,IE05,Southern,5,0.38425925925925924
Ireland,regional,IE06,Eastern and Midland,5,0.46
Italy,regional,ITC,North-West,5,0.286783042394015
Italy,regional,ITF,South,5,0.3140495867768595
Italy,regional,ITG,Islands,5,0.2864583333333333
Italy,regional,ITH,North-East,5,0.2210796915167095
Italy,regional,ITI,Centre,5,0.2751322751322751
Latvia,regional,LV00,Latvia,5,0.3121272365805169
Lithuania,regional,LT01,Capital Region,5,0.6037735849056604
Lithuania,regional,LT02,Central/Western Region,5,0.5768194070080862
Luxembourg,regional,LU00,Luxembourg,5,0.5165562913907285
Malta,regional,MT00,Malta,5,0.432
Netherlands,regional,NL1,North Netherlands,5,0.5148809523809523
Netherlands,regional,NL2,East Netherlands,5,0.5532994923857868
Netherlands,regional,NL3,West Netherlands,5,0.527363184079602
Netherlands,regional,NL4,South Netherlands,5,0.43846153846153846
Poland,regional,PL2,Southern,5,0.3784530386740331
Poland,regional,PL4,North-Western,5,0.4691358024691358
Poland,regional,PL5,South-Western,5,0.36712328767123287
Poland,regional,PL6,Northern,5,0.3699731903485255
Poland,regional,PL7,Central,5,0.3002610966057441
Poland,regional,PL8,Eastern,5,0.43342036553524804
Poland,regional,PL9,Mazowieckie,5,0.5094339622641509
Portugal,regional,PT1,Continental Portugal,5,0.3592592592592593
Portugal,regional,PT2,Azores,5,0.3828125
Portugal,regional,PT3,Madeira,5,0.4921875
Romania,regional,RO1,Macroregion One,5,0.4444444444444444
Romania,regional,RO2,Macroregion Two,5,0.36455696202531646
Romania,regional,RO3,Macroregion Three,5,0.4270557029177719
Romania,regional,RO4,Macroregion Four,5,0.26273458445040215
Slovakia,regional,SK01,Bratislava,5,0.28
Slovakia,regional,SK02,West Slovakia,5,0.27722772277227725
Slovakia,regional,SK03,Central Slovakia,5,0.28802588996763756
Slovakia,regional,SK04,East Slovakia,5,0.39552238805970147
Slovenia,regional,SI03,East Slovenia,5,0.3258426966292135
Slovenia,regional,SI04,West Slovenia,5,0.30677290836653387
Spain,regional,ES1,North-West,5,0.4819277108433735
Spain,regional,ES2,North-East,5,0.44672131147540983
Spain,regional,ES3,Madrid,5,0.44881889763779526
Spain,regional,ES4,Centre,5,0.49411764705882355
Spain,regional,ES5,East,5,0.4714828897338403
Spain,regional,ES6,South,5,0.44061302681992337
Spain,regional,ES7,Canary Islands,5,0.46887966804979253
Sweden,regional,SE1,Eastern Sweden,5,0.47232472324723246
Sweden,regional,SE2,Southern Sweden,5,0.4312977099236641
Sweden,regional,SE3,Northern Sweden,5,0.4624505928853755
Austria,regional,AT1,East Austria,7,0.18947368421052632
Austria,regional,AT2,South Austria,7,0.18701298701298702
Austria,regional,AT3,West Austria,7,0.18489583333333334
Belgium,regional,BE1,Brussels Region,7,0.3254901960784314
Belgium,regional,BE2,Flemish Region,7,0.2125984251968504
Belgium,regional,BE3,Waloon Region,7,0.18218623481781376
Bulgaria,regional,BG3,North and South-East,7,0.2972222222222222
Bulgaria,regional,BG4,South -West/-Central,7,0.11420612813370473
Croatia,regional,HR02,Pannonian Croatia,7,0.234375
Croatia,regional,HR03,Adriatic Croatia,7,0.1482889733840304
Croatia,regional,HR05,Zagreb,7,0.16296296296296298
Croatia,regional,HR06,Northern Croatia,7,0.1908713692946058
Cyprus,regional,CY0,Cyprus,7,0.16188524590163936
Czechia,regional,CZ01,Prague,7,0.21428571428571427
Czechia,regional,CZ02,Central Bohemia,7,0.22950819672131148
Czechia,regional,CZ03,South-West,7,0.18253968253968253
Czechia,regional,CZ04,North-West,7,0.2740740740740741
Czechia,regional,CZ05,North-East,7,0.1889763779527559
Czechia,regional,CZ06,South-East,7,0.13008130081300814
Czechia,regional,CZ07,Central Moravia,7,0.18699186991869918
Czechia,regional,CZ08,Moravian Silesia,7,0.20909090909090908
Denmark,regional,DK01,Capital (region),7,0.30859375
Denmark,regional,DK02,Zealand,7,0.28225806451612906
Denmark,regional,DK03,South Denmark,7,0.2397003745318352
Denmark,regional,DK04,Central Jutland,7,0.25102880658436216
Denmark,regional,DK05,North Jutland,7,0.25311203319502074
Estonia,regional,EE0,Estonia,7,0.16820702402957485
Finland,regional,FI19,West Finland,7,0.31010452961672474
Finland,regional,FI1B,Helsinki-Uusimaa,7,0.29045643153526973
Finland,regional,FI1C,South Finland,7,0.27722772277227725
Finland,regional,FI1D,North and East Finland,7,0.277992277992278
France,regional,FR1,Île-de-France,7,0.2644628099173554
France,regional,FRB,Centre-Val de Loire,7,0.20491803278688525
France,regional,FRC,Burgundy-Franche-Comté,7,0.23236514522821577
France,regional,FRD,Normandy,7,0.19047619047619047
France,regional,FRE,Hauts-de-France,7,0.24615384615384617
France,regional,FRF,Grand Est,7,0.18359375
France,regional,FRG,Loire Region,7,0.17167381974248927
France,regional,FRH,Brittany ,7,0.12658227848101267
France,regional,FRI,New Aquitaine,7,0.21176470588235294
France,regional,FRJ,Occitania,7,0.22916666666666666
France,regional,FRK,Auvergne-Rhône-Alpes,7,0.21991701244813278
France,regional,FRL,PACA,7,0.20152091254752852
France,regional,FRM,Corsica ,7,0.25252525252525254
Germany,regional,DE1,Baden-Württemberg,7,0.2236842105263158
Germany,regional,DE2,Bavaria,7,0.2529182879377432
Germany,regional,DE3,Berlin,7,0.2965779467680608
Germany,regional,DE4,Brandenburg,7,0.250996015936255
Germany,regional,DE5,Bremen,7,0.2251655629139073
Germany,regional,DE6,Hamburg,7,0.2766798418972332
Germany,regional,DE7,Hessen,7,0.2536231884057971
Germany,regional,DE8,Mecklenburg-Vorpommern,7,0.22592592592592592
Germany,regional,DE9,Lower Saxony,7,0.20676691729323307
Germany,regional,DEA,North Rhine-Westphalia,7,0.26171875
Germany,regional,DEB,Rhineland-Palatinate,7,0.2226148409893993
Germany,regional,DEC,Saarland,7,0.2868525896414343
Germany,regional,DED,Saxony,7,0.2261904761904762
Germany,regional,DEE,Saxony-Anhalt,7,0.236
Germany,regional,DEF,Schleswig-Holstein,7,0.2631578947368421
Germany,regional,DEG,Thuringia,7,0.2890625
Greece,regional,EL3,Attica,7,0.23255813953488372
Greece,regional,EL4,"Aegean Islands, Crete",7,0.10344827586206896
Greece,regional,EL5,North Greece,7,0.23161764705882354
Greece,regional,EL6,Central Greece,7,0.21991701244813278
Hungary,regional,HU1,Central Hungary,7,0.12992125984251968
Hungary,regional,HU2,Transdanubia ,7,0.125
Hungary,regional,HU3,Great Plain and North,7,0.15841584158415842
Ireland,regional,IE04,Northern and Western,7,0.2571428571428571
Ireland,regional,IE05,Southern,7,0.2222222222222222
Ireland,regional,IE06,Eastern and Midland,7,0.228
Italy,regional,ITC,North-West,7,0.14463840399002495
Italy,regional,ITF,South,7,0.2369146005509642
Italy,regional,ITG,Islands,7,0.206266318537859
Italy,regional,ITH,North-East,7,0.14652956298200515
Italy,regional,ITI,Centre,7,0.14323607427055704
Latvia,regional,LV00,Latvia,7,0.1527777777777778
Lithuania,regional,LT01,Capital Region,7,0.08021390374331551
Lithuania,regional,LT02,Central/Western Region,7,0.1126005361930295
Luxembourg,regional,LU00,Luxembourg,7,0.29900332225913623
Malta,regional,MT00,Malta,7,0.652
Netherlands,regional,NL1,North Netherlands,7,0.1897590361445783
Netherlands,regional,NL2,East Netherlands,7,0.2512690355329949
Netherlands,regional,NL3,West Netherlands,7,0.23325062034739455
Netherlands,regional,NL4,South Netherlands,7,0.20822622107969152
Poland,regional,PL2,Southern,7,0.32320441988950277
Poland,regional,PL4,North-Western,7,0.4765432098765432
Poland,regional,PL5,South-Western,7,0.38461538461538464
Poland,regional,PL6,Northern,7,0.32439678284182305
Poland,regional,PL7,Central,7,0.2689295039164491
Poland,regional,PL8,Eastern,7,0.4140625
Poland,regional,PL9,Mazowieckie,7,0.49595687331536387
Portugal,regional,PT1,Continental Portugal,7,0.337037037037037
Portugal,regional,PT2,Azores,7,0.31640625
Portugal,regional,PT3,Madeira,7,0.44921875
Romania,regional,RO1,Macroregion One,7,0.40625
Romania,regional,RO2,Macroregion Two,7,0.34430379746835443
Romania,regional,RO3,Macroregion Three,7,0.34748010610079577
Romania,regional,RO4,Macroregion Four,7,0.16085790884718498
Slovakia,regional,SK01,Bratislava,7,0.21287128712871287
Slovakia,regional,SK02,West Slovakia,7,0.1617161716171617
Slovakia,regional,SK03,Central Slovakia,7,0.16451612903225807
Slovakia,regional,SK04,East Slovakia,7,0.24812030075187969
Slovenia,regional,SI03,East Slovenia,7,0.18726591760299627
Slovenia,regional,SI04,West Slovenia,7,0.14285714285714285
Spain,regional,ES1,North-West,7,0.23076923076923078
Spain,regional,ES2,North-East,7,0.23170731707317074
Spain,regional,ES3,Madrid,7,0.25196850393700787
Spain,regional,ES4,Centre,7,0.2578125
Spain,regional,ES5,East,7,0.22727272727272727
Spain,regional,ES6,South,7,0.210727969348659
Spain,regional,ES7,Canary Islands,7,0.26556016597510373
Sweden,regional,SE1,Eastern Sweden,7,0.22509225092250923
Sweden,regional,SE2,Southern Sweden,7,0.183206106870229
Sweden,regional,SE3,Northern Sweden,7,0.20948616600790515
Austria,regional,AT1,East Austria,8,0.2631578947368421
Austria,regional,AT2,South Austria,8,0.3038961038961039
Austria,regional,AT3,West Austria,8,0.2649350649350649
Belgium,regional,BE1,Brussels Region,8,0.3215686274509804
Belgium,regional,BE2,Flemish Region,8,0.2196078431372549
Belgium,regional,BE3,Waloon Region,8,0.19672131147540983
Bulgaria,regional,BG3,North and South-East,8,0.2346368715083799
Bulgaria,regional,BG4,South -West/-Central,8,0.11016949152542373
Croatia,regional,HR02,Pannonian Croatia,8,0.1857707509881423
Croatia,regional,HR03,Adriatic Croatia,8,0.12547528517110265
Croatia,regional,HR05,Zagreb,8,0.13703703703703704
Croatia,regional,HR06,Northern Croatia,8,0.15833333333333333
Cyprus,regional,CY0,Cyprus,8,0.1411042944785276
Czechia,regional,CZ01,Prague,8,0.15079365079365079
Czechia,regional,CZ02,Central Bohemia,8,0.1652892561983471
Czechia,regional,CZ03,South-West,8,0.112
Czechia,regional,CZ04,North-West,8,0.1925925925925926
Czechia,regional,CZ05,North-East,8,0.1796875
Czechia,regional,CZ06,South-East,8,0.08870967741935484
Czechia,regional,CZ07,Central Moravia,8,0.13934426229508196
Czechia,regional,CZ08,Moravian Silesia,8,0.11926605504587157
Denmark,regional,DK01,Capital (region),8,0.3215686274509804
Denmark,regional,DK02,Zealand,8,0.324
Denmark,regional,DK03,South Denmark,8,0.24812030075187969
Denmark,regional,DK04,Central Jutland,8,0.32926829268292684
Denmark,regional,DK05,North Jutland,8,0.25311203319502074
Estonia,regional,EE0,Estonia,8,0.08317929759704251
Finland,regional,FI19,West Finland,8,0.1958041958041958
Finland,regional,FI1B,Helsinki-Uusimaa,8,0.16736401673640167
Finland,regional,FI1C,South Finland,8,0.18421052631578946
Finland,regional,FI1D,North and East Finland,8,0.17307692307692307
